Geneid	pOka_M1_2
55687	325
9620	1441
23151	395
64781	1550
25771	696
25817	1
348645	0
23774	511
9889	575
79087	560
79174	724
415116	592
400935	0
23209	0
54456	2
56666	151
80305	887
83642	555
85378	705
83933	343
6300	483
5600	43
23654	16047
414918	178
9701	986
6305	1131
79924	13
55586	1
91289	1881
29781	601
9997	4
1890	9
440836	4
113730	0
644186	1
1375	259
1120	340
23542	7
410	597
85358	56
49	0
11158	551
10752	0
27255	5
152330	121
3568	1
51095	219
51185	540
57633	1811
6419	141
285362	1720
3708	303
8553	3915
55207	1966
9695	1213
2917	0
29995	190
51066	0
859	0
5021	10382
56852	593
9901	32
25917	663
55209	1703
375323	6
64419	780
151835	11
7862	447
4968	229
8536	565
10474	1739
10093	1520
100526693	14
26140	54
285367	448
63924	0
84522	650
132014	166
84818	570
78987	655
285368	184
55831	840
401052	23
2177	402
115795	0
55845	2529
7428	752
3656	84
9797	748
51738	4
6396	1601
491	2
6538	2
6529	0
3269	12
10533	494
9686	915
132001	110
6854	2
7079	10
5468	359
80746	213
100129480	11
23609	566
5894	1465
55287	1
23066	15
6161	19552
9922	756
23225	3001
79885	328
2199	0
7476	0
131474	203
79188	1754
7508	1107
27258	845
6533	1072
80852	1
51244	311
84077	3
152273	3
7182	1137
64432	805
64145	446
23473	711
9467	447
131965	320
85403	591
8292	17
26061	310
686	405
23243	924
117248	6
285381	423
92106	183
23180	57
1618	0
23228	121
9779	1160
339862	0
6304	548
131096	2
151651	7
5868	1142
151649	3
8850	603
151648	219
79750	3
7325	504
7324	1574
28512	242
6138	32842
9975	1000
7068	78
5915	685
7155	2346
55768	561
54995	240
116135	1
152110	30
9497	887
8320	16
152100	229
64343	609
152098	15
27303	220
7048	1117
339896	0
201595	3231
114884	225
344787	24
23171	744
152189	118
112616	611
54918	1133
51143	582
25904	523
131405	1
1233	0
2720	3482
643853	17
10491	11388
26032	507
25827	461
7342	1385
23122	647
10015	3317
10777	2
6769	515
85443	3
9881	38
9852	826
4292	760
9209	1404
2803	2144
339883	6
3680	26
10217	671
50853	39
5333	300
9940	6
30	1005
4615	504
9943	1523
9390	2
9389	5
9942	171
93	199
9941	183
6331	266
6336	0
11280	0
57599	681
64689	699
199223	53
64651	418
165904	0
1524	0
1237	0
54977	546
3921	29336
4336	1
25924	220
10289	572
956	6
9045	10873
285267	37
253639	38
285268	513
1499	4650
54986	60
22906	1424
885	1
131375	0
7433	1
9117	889
51188	221
4820	1288
92999	701
131377	0
57467	0
152206	3
25994	1539
1238	0
1582	0
389114	4
100506243	0
729085	0
84892	581
54861	486
55129	862
51099	399
375337	1
285343	475
353274	224
285346	32
55888	43
285349	3
10168	360
7584	149
91392	0
115560	0
57456	737
56992	277
131616	364
7047	1
51304	1528
23016	361
7123	2
64866	423
25907	217
23395	612
8994	979
22908	719
54716	41
54585	714
10803	0
79443	1453
10663	3
2829	0
1230	1
1232	0
729230	0
1234	0
9034	11
4057	0
83597	0
79442	8
6997	0
100132146	0
259173	249
259236	1
29122	0
100287362	0
377047	0
339906	0
4634	0
5745	13
151903	334
23218	1027
29072	1432
64147	111
23276	354
25930	778
22937	1367
54859	377
10675	125
6599	1691
22907	1548
4134	7310
993	224
820	0
51385	171
10201	249
646424	0
285231	0
5364	1444
79714	528
51372	1247
84126	203
11277	321
51246	3229
5210	627
90226	14
1294	451
7384	3245
440955	1
65010	289
1951	499
51517	1031
51447	1361
5576	328
788	175
646450	18
10425	1338
54681	1320
11180	2596
55152	485
25915	1423
3615	6136
54870	1344
5859	3806
10869	1228
3913	11319
64925	419
200942	581
646498	0
339834	13
375341	91
7375	817
2876	7861
387	11542
6988	635
275	44
84276	278
1605	2794
8927	8
327	2011
4485	163
63891	844
386724	86
29925	295
9807	1204
389118	3
389119	7
7318	84
10293	175
79012	0
4486	89
84315	138
10180	1022
10181	1561
6405	126
2779	0
10991	1
2771	5409
7869	6699
132228	11
7866	718
8372	172
24142	170
3373	141
8692	873
11334	601
11186	276
51364	29
10641	361
11068	189
11070	1069
9254	3
51161	355
51409	319
1154	3
7867	3070
1795	185
7873	1510
29890	1478
9730	671
23132	135
51368	739
2912	1
440956	0
401067	0
389123	0
389124	0
132141	0
9136	317
10039	746
118442	3
57060	2945
84836	1886
100526760	0
25864	586
95	13
6159	17735
1849	712
25886	326
211	693
54106	4
11344	1193
132160	274
80335	1780
132158	84
25981	125
8314	1939
51533	64
56920	0
7134	23
11188	2408
23166	6
64943	3910
440957	185
55193	1028
26354	1637
55830	1054
28972	2038
6787	349
3697	0
3699	4
3700	3
389125	2
100526772	0
375346	251
51460	128
91869	442
5580	413
7086	28218
55802	684
776	82
55349	108
55540	81
93973	470
58515	441
55799	0
57408	0
7474	285
26059	48
285331	180
23272	1416
50650	1750
353324	23
54756	322
8820	10
26060	955
142686	13
201625	9
201626	474
378	3762
201627	332
7871	817
2317	7556
1776	1
57406	231
11102	364
54899	400
5162	1388
200845	178
8309	111
11170	7
131177	0
200844	60
2272	86
5793	276
57415	199
55079	0
8618	0
132204	0
132203	1
80145	799
6314	686
9861	1327
166336	338
56999	88
9223	491
115286	320
26018	249
84541	27
8801	1499
407738	0
151647	0
285203	183
7110	778
9039	1186
10550	3811
56203	0
23150	281
4286	2820
27086	400
317649	23
2850	0
60675	0
23429	556
55164	259
727936	57
151987	1040
55096	17
23024	114
5067	54
100288801	0
100131827	6
6092	0
6091	767
2632	2095
253559	5
389136	683
25978	924
5449	0
3355	0
8545	1592
55279	399
285237	428
2042	60
5627	4015
200894	334
415117	0
200895	156
63899	58
285220	10
84100	54
131544	246
84864	285
200959	0
81050	0
26341	0
403273	0
403274	0
79295	0
79310	0
403278	0
403277	0
26339	0
402135	1
56650	960
2838	0
1371	648
10402	213
131566	21760
1295	4913
84319	468
11259	523
55773	1070
56954	693
9868	1438
348801	42
55076	208
84873	0
10342	2241
25890	67
50939	9
57337	176
54931	536
57092	2595
6222	137
27107	607
6152	10855
79598	251
91775	946
64332	144
131368	5
214	5940
868	851
84692	0
56987	1923
961	1173
55081	630
11148	0
22989	89
57650	509
9666	412
84666	0
50852	0
9626	0
27136	4
151871	0
55211	0
25945	535
10225	0
79413	0
257068	27
90102	1733
55347	471
29114	1
344805	6
79669	136
257144	46
285335	7
4345	3
151888	2
64422	889
55032	420
151887	2798
344807	1
131450	2
29083	192
25871	807
91653	582
55779	261
152185	232
54847	1
205717	244
80218	2215
523	923
54762	31
254887	103
57577	137
79691	347
1814	0
7634	0
201633	0
26137	738
2596	0
4045	6
152404	0
152405	0
7348	0
8702	442
57514	254
55254	605
56983	392
51300	1335
941	2
141	110
51365	11
64091	32
10063	327
89876	151
8856	0
2932	969
165829	5
116064	945
11167	6972
4710	1427
3081	1
285282	546
2960	216
9515	0
10721	369
503582	0
51725	0
3059	13
2804	2698
9657	223
55840	6
6565	5
286676	0
942	0
846	0
1475	2
131076	268
26355	1744
54554	181
3836	1441
83666	667
151636	551
165631	1
54625	765
79663	82
84925	337
54437	9
10954	1104
26984	371
111	8
201562	347
4638	7801
64770	1511
54763	1
8997	556
7372	593
3693	10292
56667	4
57493	3844
84561	707
7707	892
8723	601
114885	406
200810	18
152015	1
54946	1044
10840	37
28999	11
348807	0
79364	499
131669	0
166012	23
152065	0
645840	0
114112	118
84303	218
5361	1162
285311	0
131601	992
4171	1400
50512	1579
80325	251
11343	370
166348	39
29927	5923
8607	1121
60678	306
165721	0
2624	30
6184	5181
7879	6206
28976	965
57501	1
79825	0
2815	0
100534599	1
339122	28
57461	170
7555	4078
22820	3458
56941	769
8971	1913
90288	9
8930	496
55764	403
6010	0
132243	0
23129	1426
23023	333
7200	0
644974	10
256076	0
131873	1
30849	661
27032	1315
28990	95
79858	86
131870	781
11222	1894
131034	0
55	0
23317	1387
84129	312
51554	4
79876	548
27031	344
66000	0
8419	0
55573	3405
11073	955
7018	0
58477	609
51560	42
80111	0
6578	0
6259	871
51421	5325
25847	812
80254	358
339855	1
2047	7
5523	429
55167	424
5096	815
10274	689
80723	149
4690	482
53833	5
8403	0
51208	9
199221	104
51146	6
51163	279
25852	523
347736	12
22808	356
83850	5
80321	252
55179	116
5291	526
668	0
401089	0
729627	0
389151	0
389152	0
56945	666
9276	2924
5948	1
5947	221
349565	103
64084	1867
287015	0
55186	1633
92369	5
92370	156
253461	3061
5922	281
9616	898
131890	1
483	1709
7029	1070
256356	192
54464	503
545	570
5357	524
7220	286
26577	220
344838	5
23350	1828
9435	397
285195	71
205428	822
5352	9411
57088	376
57047	1
5359	369
389158	0
84107	0
7545	0
185	0
1360	1
1359	0
2992	530
6596	1336
84343	1165
1356	41
116441	1090
4071	4683
7104	2
25937	1630
51122	581
389161	1
11342	2029
5217	2947
653659	51
9819	595
27230	2069
83939	2050
51714	1541
131831	5
6478	572
7401	0
116931	101
29909	0
9934	0
53836	5
53829	0
64805	3
285313	0
344752	0
13	0
56670	0
4154	1431
5028	45
5912	900
152118	0
26084	299
170506	736
344758	0
4311	3486
23007	109
285315	66
9197	711
8833	1249
7881	26
6747	3527
25976	702
389170	11
57018	1064
79674	619
5806	173
152078	151
6474	54
51319	301
4291	349
85476	933
56925	266
5918	49
64747	708
100505385	0
654502	0
29970	2
3592	265
401097	3
57560	881
10051	1927
286827	285
3840	1243
80117	4
151742	171
8706	176
51068	928
165679	4
131149	3
6476	0
22865	13
590	0
79740	5
5276	0
151790	0
11235	623
5274	16
27333	652
2122	77
84517	56
55892	277
151827	38
344657	1
79782	0
344658	0
7095	2502
26996	385
80012	791
5584	977
6498	780
5010	647
57709	2
200916	959
56648	207
6514	0
23043	2274
5337	493
389177	0
64778	2269
2693	0
8743	0
57552	973
1894	1297
83893	0
22871	112
254827	16
79718	973
10242	1
64393	1976
5290	320
27094	35
51193	423
55669	528
59345	341
86	913
57129	503
4711	978
8975	472
51555	24
151613	659
339829	68
8087	2805
131118	430
6657	0
23200	738
54165	462
56922	510
27074	0
23101	2
84002	90
89857	0
54800	516
55689	1443
79929	65
55486	466
10057	946
200909	0
170572	1
285242	0
8893	901
1857	3489
1173	16768
55324	901
90113	7
10195	930
9718	94
94032	181
5708	5057
1981	7361
131408	271
1181	126
5437	932
7066	0
8646	0
2049	2
64110	686
23355	485
285382	0
1962	227
9175	140
90407	272
200879	44
59343	513
10644	1295
6434	2176
2119	553
1608	1
1427	7
55171	118
51726	1085
197	0
26998	0
3273	0
3827	0
1974	6589
5984	330
9370	0
6480	648
116832	254
132112	0
5648	0
64108	3
6750	0
344892	0
604	609
4026	1359
285386	5
8626	46
55214	959
9076	425
10686	5
131920	0
3556	881
647309	0
344901	0
257313	3
152137	2052
152138	0
2257	97
151963	114
57110	40
344905	2
84239	8
4976	1442
3280	74
1370	0
131578	21
2814	3
79572	5481
93109	205
55341	554
131583	2
152002	349
23527	563
5504	554
347	1
200958	33
4585	3
10188	723
7037	3080
131540	0
200931	6
5130	526
255758	117
116211	8
26043	426
165918	241
255798	0
348793	148
200933	286
375387	10
84984	55
54965	288
5062	1338
205564	359
22916	1417
80235	229
4241	4682
1739	4880
622	281
9711	367
84248	889
84859	274
84223	136
6165	8661
89782	217
728262	2
152687	56
255403	61
654254	2
7700	33
170960	310
54872	799
5158	137
521	707
4636	146
84179	7
10336	963
10815	13
2580	1057
84286	264
1609	299
10861	55
3425	738
53834	1326
285498	0
10417	0
1487	2087
10296	1195
57654	199
285464	85
54729	0
152877	41
7884	1681
92305	1369
10460	1858
2261	13
3954	690
7468	2703
7469	434
401115	812
339983	714
353497	24
79441	175
10608	1516
57732	121
402160	2
6047	1788
8603	560
79155	379
6452	179
118	2881
10227	1808
8602	1068
2868	22
3064	1768
345222	1
6002	264
3083	4
285489	161
4043	3046
152	7
133060	0
85013	262
55646	277
166793	62
27065	0
53407	440
4487	89
54360	0
55351	3
132884	415
2121	4748
1400	1542
152789	0
7466	546
5522	0
23324	1208
93621	4507
6286	0
114932	927
55330	245
9778	645
57533	1414
257236	21
93624	497
80273	619
57537	12
768239	0
60312	602
389199	0
84448	3
54436	7
94031	0
8310	283
152992	164
27201	0
8532	0
3166	0
650293	0
100287144	0
100287178	0
100287205	0
100287238	0
100288520	0
100287327	0
100287364	0
100287404	0
100287441	0
100287478	0
100287513	0
728405	0
728373	0
728379	0
728369	0
728419	0
728400	0
728393	0
728386	0
644414	0
1816	0
56606	4
9948	5835
85460	251
116449	0
9957	111
9364	286
579	18
259282	907
132864	451
114905	0
57545	545
26234	1132
285550	615
683	2
952	0
9982	3
83888	0
8842	1
202018	274
9079	0
5860	719
645104	0
51056	970
80306	521
27146	50
54876	752
64151	787
254251	256
9353	102
133015	220
80333	37
166647	929
57733	0
10891	684
1665	2571
6649	389
91050	308
55203	0
51091	173
55300	351
29063	148
29945	297
10568	1
23231	2367
389203	232
3516	1131
886	0
55296	175
57620	408
5099	3379
116984	326
401124	1
57495	0
55286	0
768211	161
55276	435
23216	973
10744	0
51274	713
81793	0
7096	111
10333	16
92689	1393
80008	2
51088	1389
57728	587
5981	1285
152831	2
6133	6858
11019	144
7358	449
201895	473
3093	1533
23244	1986
55728	103
399	0
55584	3
54502	780
79730	7
323	2650
7345	10975
22998	6596
8929	0
55161	890
285429	12
10463	1599
389206	0
152573	0
10396	11
389207	0
386617	634
285525	1
60558	679
132789	414
2565	1
2555	0
170712	2
2557	0
2560	0
54951	217
57205	186
10699	4
152518	174
1259	8
152519	117
7294	32
7006	102
57606	896
201780	2
326340	0
285527	1186
54940	2646
132299	1316
80157	0
23142	901
339977	9
6443	1597
132671	1
64854	538
100288413	149
65997	48
152579	298
81608	796
84708	196
26511	280
170825	18
5156	6
3815	0
3791	6
79644	349
55858	1663
9575	697
132954	1
10874	119
55763	798
9662	155
57482	271
132949	173
5471	475
10606	5442
6731	2359
132946	1
100506564	0
84525	0
6691	1
5978	511
84273	868
5431	2114
3490	20883
23284	208
253017	0
2044	297
1060	180
26228	0
55236	836
2798	3
9407	0
339967	1
389208	0
132724	0
28983	0
7367	0
7366	0
7364	1
10720	0
54490	0
7363	0
574537	0
10941	0
27284	1
6783	1
1446	0
1447	0
6779	0
3347	0
3346	0
401137	1
54959	2
260436	1
1448	3
85438	1
26952	0
10879	9
58503	0
4589	0
401138	1852
258	0
10117	3
3512	1
57050	694
22902	804
2926	1781
92597	377
1633	537
8671	512
2638	0
10886	0
9508	49
285521	140
26057	2426
213	2
174	15
173	0
166824	30
3576	842
6372	0
5197	0
2919	0
5196	0
5473	1
6374	0
2921	52
2920	30
441024	101
255324	4
2069	0
374	2
685	98
25849	4
25898	246
152815	221
152816	1
8999	34
9908	2158
8615	1590
5470	2
27163	134
55153	740
4283	0
419	0
3627	0
6373	1
53371	585
950	6738
100129583	9
100631383	0
8987	44
339965	6
57619	832
345079	0
55752	1423
10983	2609
901	451
10563	0
246175	357
65008	253
80144	577
306	1791
55589	325
152559	406
84779	0
2712	0
118429	562
56978	118
2250	1660
255119	16
651	9
5593	0
153020	1
3184	2992
9987	4055
58478	854
441027	5
79966	464
22872	4106
79725	73
132660	286
51138	641
51316	5
27235	442
10855	170
113510	202
51023	264
84142	322
84803	83
4825	0
1040	164
23001	1333
83478	65
5602	20
5783	673
345274	0
132989	4
4299	934
57563	181
345275	2
51170	452
53343	540
8404	0
1834	0
1758	0
3381	0
56955	0
6696	146
5311	1269
9429	43
152926	167
55008	109
51191	16
84992	0
100996939	0
8916	243
266812	250
10144	825
166815	291
285513	7
6622	590
22915	0
401145	2
2895	73
474	0
56916	931
27306	0
10611	3831
658	16
8633	1
5161	0
285555	0
5910	572
10098	520
1977	894
23173	1067
128	2300
127	2
130	8
124	0
125	0
126	1
131	0
84103	0
93587	81
4547	9
27071	1
8649	776
79982	688
3015	3963
115265	623
51705	0
5530	1026
55024	0
64116	814
4790	460
4126	1113
7323	4422
493856	819
150159	12
133308	237
56898	1079
1062	500
6870	0
80319	3
54790	444
27068	747
54848	1
57117	277
79807	245
255743	1
93627	659
9255	842
100507096	0
27123	0
9061	1290
166929	925
113612	781
3033	767
51176	59
6164	9864
58505	1077
64850	1
84570	0
10427	1074
55013	365
839	139
81579	597
3426	46
54433	232
10692	0
345193	2
1950	40
79071	1372
2028	1
5308	0
132720	103
55435	322
92610	212
80216	313
63973	0
55345	178
51574	731
287	605
817	597
79642	184
7368	311
64579	0
133022	98
9348	9
8492	2546
57721	453
9871	1390
171024	5
51778	15
54532	493
401152	2057
2169	1
8654	240
4085	690
11107	143
79625	26
79931	0
84109	0
308	16765
132332	2
5393	796
890	1878
55212	596
7222	1
84162	1806
132612	0
3558	0
59067	0
166379	149
2247	4726
11162	51
166378	106
10252	87
57182	737
79633	771
27152	331
83447	3
22824	1042
10733	411
256471	235
80167	154
55132	279
10424	4296
79960	1184
132320	192
132321	68
57575	1
132430	7
54510	85
23657	328
25819	133
1998	375
84709	4
4717	514
80155	1051
83452	262
80854	2045
4258	339
55534	47
60592	955
1047	854
152586	0
255520	477
7350	0
23158	1468
57484	177
27309	1194
3600	81
8821	867
84640	671
2549	405
8467	2443
166752	2
2996	0
2994	0
2993	0
64399	4
10393	149
6059	1879
54726	1110
4086	253
166785	65
646603	0
152485	39
11157	152
84068	98
5458	0
83894	0
1909	4
55751	562
90826	197
79658	632
4306	384
166614	130
987	1622
10586	0
6189	15500
152503	840
345062	0
729830	87
5188	622
55294	274
201799	0
201798	12
27236	695
85462	21
23321	621
84057	130
23240	319
7097	5
285533	0
6423	0
54798	13
5356	1094
2244	0
2243	0
2266	0
9227	55
166863	0
4887	0
79884	580
2982	0
2983	276
51802	2
6999	8
1519	500
56034	2999
2743	803
2891	0
51313	425
55314	247
59350	0
201725	365
2110	365
5481	535
57600	618
152940	0
9693	828
56884	0
92345	198
4886	35
4889	0
84076	0
55319	427
55016	242
23520	1
100506013	0
391712	0
152756	21
166655	0
201931	468
11275	346
6307	2507
1363	743
7092	290
50859	21
11199	0
55601	163
91351	389
23022	5044
84869	372
57630	324
4750	464
1182	2084
54969	399
9848	241
51166	217
442117	0
51809	1320
3148	3811
8819	1398
11341	4
9464	0
26269	388
80817	258
3248	4
8001	0
11086	1
2823	349
116966	166
132851	13
140458	5
60559	1476
7424	281
55247	196
175	745
55714	1091
1635	1788
80014	1468
53842	0
100132463	0
55602	325
3622	171
201965	270
60684	699
56977	73
133121	0
3660	426
836	629
201973	95
79682	323
2180	1024
391723	0
291	667
57587	1078
83891	422
55805	49
353322	75
55325	468
441054	30
256309	42
27295	131
8470	11
7098	128
25854	141
285440	353
3818	5
2160	0
4543	0
2195	4249
132625	0
205860	5
339976	0
2483	551
448831	0
91746	815
7365	0
79799	0
153478	1
389257	0
133957	410
6389	2411
10016	1234
57491	6
11336	829
6550	358
55722	39
11076	17
79844	4
65980	499
9319	659
85409	2
10723	171
340024	0
348932	0
7015	2
81037	2096
6531	1
79888	1924
64979	469
4726	892
50805	0
153572	0
153571	0
79192	0
170690	3
23379	875
84246	374
134111	0
54888	1017
6715	277
11044	618
108	0
134121	2
79072	146
4552	525
9037	211
50834	0
134145	192
22948	4416
134147	639
10299	1938
83853	5
651746	426
1611	3042
1501	0
1767	67
7204	2643
54491	21
90268	243
56172	312
23194	251
441061	0
90441	464
54463	539
4651	2304
10409	2107
1016	4
1010	0
56979	1
1008	95
1007	0
1004	0
29102	1257
55322	468
23037	15
64083	1202
54545	551
51663	2149
10923	2364
4883	135
6897	2058
81792	346
51289	1
51151	284
23600	161
114899	12
26064	4612
153657	8
5810	361
55299	641
134218	655
64902	0
5618	0
79925	75
3575	285
133690	1
133688	0
167127	0
92255	124
6502	344
133686	147
202151	0
6507	0
25836	1126
65250	901
9631	694
55100	502
2668	2
100861519	3
133584	0
3977	38
9180	1361
253260	755
2533	2
735	0
1601	530
5734	74
23548	371
5562	1234
6167	11498
84674	207
730	0
133558	0
729	0
345557	0
5019	807
285636	383
26272	95
2690	0
100129792	42
6414	22
389289	1
7690	504
167359	31
3157	2483
56477	0
64417	119
375444	93
10605	1292
23530	1602
2255	0
10884	507
348980	1
133418	3317
79668	591
3670	10
53918	965
3672	1761
3673	257
4338	780
10468	549
4724	538
54622	132
8988	23
112574	281
11082	0
3003	0
3001	0
166979	1
493869	928
345643	63
10309	75
54505	936
23517	1183
8611	355
153129	253
54514	0
133396	1
3572	2657
79722	1
101928448	0
4214	342
133383	74
166968	350
65056	754
345651	11
10769	10818
202309	0
115827	0
5144	8
55789	247
79993	562
1161	174
91942	298
643155	955
57688	791
285668	1
3796	805
27292	474
51194	511
100130733	2
3350	0
285671	127
401190	192
100132916	2
285672	460
10283	490
11174	29
64105	335
23398	394
373	274
80006	272
54557	346
57486	860
55914	745
140890	1142
375449	201
4064	0
5295	922
64924	784
891	1741
64946	272
92259	193
1022	529
202243	155
102157402	223
6880	957
5884	624
153562	27
100506658	168
728340	1
730394	0
8293	0
728492	0
6607	228
6606	196
4671	31
2966	171
55814	801
64087	1120
9607	0
4131	3386
23107	1350
79810	176
167465	0
3842	2848
115548	407
134285	4
134288	0
2297	308
689	11400
57763	302
84135	259
64283	1197
8507	2671
3074	7019
84340	698
10412	1769
26049	190
51301	4
256006	16
3156	2017
10087	1095
51426	443
728780	17
134359	139
22987	0
10788	26
2151	2184
2149	12281
2150	254
170591	1
1393	2
55109	1155
84327	169
8622	20
55255	445
23440	0
6902	1476
8546	1373
9522	1214
10184	1949
411	251
29958	3
23743	9
635	1
133746	353
9456	106
167153	674
202333	11
345778	270
7060	12
256987	157
84654	0
9765	712
167555	18
340120	0
1719	1083
100462981	60
4437	414
5924	1272
1160	227
84240	360
134526	1
23635	332
83734	75
6228	15079
92270	49
153339	1230
7518	148
1462	1
1404	0
10085	147
1350	3938
5921	666
902	1564
153396	257
4208	76
1070	216
153364	244
10622	209
116068	514
84059	63
57561	681
7025	2793
83989	584
134187	0
285600	25
